class,feature,signed_mean,abs_mean,rank
Recon,telnet,0.00533319841653943,0.007003614542432463,28
Recon,ece,-0.0019039911249063737,0.00611867111269414,29
Recon,cwr,-0.004460207954151794,0.005697021062629166,30
Recon,llc,-0.0017925223487123975,0.004776715495281009,31
Recon,ipv,0.001135382523254819,0.004763352842144085,32
Recon,dhcp,0.0007943423022359325,0.003180081791225464,33
Recon,arp,0.0005153060091818549,0.0030165645500187708,34
Recon,igmp,-0.00237877064724676,0.002820540221008234,35
Recon,irc,-0.0008028095252994309,0.0027759384403993714,36
Recon,smtp,-5.617892295710903e-05,0.0027153272710233045,37
Recon,icmp,0.0011921728977140652,0.002577577207341451,38
Recon,ssh,0.000843807277708452,0.0024246778555320207,39
Spoofing,num,0.12876208458073188,0.12876208458073188,1
Spoofing,max,0.11989076840377362,0.12100299806065659,2
Spoofing,ack_cnt,0.08850751081949267,0.09122956958575053,3
Spoofing,min,0.061491356856973094,0.06577502344535703,4
Spoofing,https,0.06248183762952902,0.06325802803870861,5
Spoofing,ttl,0.028068090466892823,0.047365888570823335,6
Spoofing,avg,0.0418821716134814,0.045887456195083505,7
Spoofing,dns,0.041200710423127826,0.041880387374051316,8
Spoofing,psh,0.033562439877040266,0.039354678013788204,9
Spoofing,rate,0.03167588454235214,0.03697937346032806,10
Spoofing,tot_size,0.030852874042586388,0.036948518187165456,11
Spoofing,proto_num,0.006672735483980682,0.032399024703196805,12
Spoofing,ack,0.019577860462281205,0.028252750689354986,13
Spoofing,std,0.02444631521715456,0.026339038275519422,14
Spoofing,header_len,0.018533985540634918,0.023605733653716342,15
Spoofing,iat,0.00898716181292068,0.020518656420885937,16
Spoofing,var,0.0035734162479685245,0.019133933873248275,17
Spoofing,tot_sum,0.010844244927127227,0.015174148133731436,18
Spoofing,udp,0.006374182943790116,0.00970363241219389,19
Spoofing,tcp,0.0034229961780575147,0.007972157035213874,20
Spoofing,fin,0.00203811677020786,0.007483015730455624,21
Spoofing,syn_cnt,-0.004282685874666556,0.007088560926203035,22
Spoofing,telnet,0.003435926316973819,0.006982093829381361,23
Spoofing,rst_cnt,-0.00471781148262025,0.006946079357535547,24
Spoofing,rst,-0.005559259530606376,0.006682264294745677,25
Spoofing,http,0.0032330520081784524,0.006658746457948968,26
Spoofing,ece,0.0012827248045890693,0.006394798203229714,27
Spoofing,fin_cnt,-0.0024753257364133374,0.0061294974730006875,28
Spoofing,syn,0.001906181054568017,0.0051387281915023526,29
Spoofing,llc,0.0019919276231820647,0.0045570048563929,30
Spoofing,cwr,-0.002780787860658314,0.004545873059857658,31
Spoofing,ipv,0.0024442511069754863,0.004516546193495621,32
Spoofing,smtp,-0.0026843875828505255,0.004408197166729215,33
Spoofing,ssh,-0.000854864384753866,0.004261250061327413,34
Spoofing,dhcp,-0.0005880436981168279,0.00416187140380776,35
Spoofing,icmp,0.0005915970506247028,0.003567664211686612,36
Spoofing,arp,-0.0013197130280289062,0.0031179431118953456,37
Spoofing,irc,-0.0022853308315169763,0.0030482780278876936,38
Spoofing,igmp,-0.0011148582062254087,0.0027685067334113278,39
Web,rate,0.12045528876909102,0.12431952356211011,1
Web,ack_cnt,0.0805160608166464,0.08283849647862082,2
Web,max,0.0520951779901643,0.07153305111340519,3
Web,psh,0.07054486832317511,0.0715183360714581,4
Web,num,0.07090377007082116,0.07090377007082116,5
Web,avg,0.042059110874457815,0.05159651299184929,6
Web,ttl,0.04216889742101333,0.050620833509458917,7
Web,tot_size,0.046177301808860066,0.04872418996927531,8
Web,header_len,0.048497876255675275,0.04871737538019256,9
Web,ack,0.02722469726118437,0.0482094062088432,10
Web,proto_num,0.022324707913318354,0.03891890401480294,11
Web,https,0.02603591655728593,0.029236278380286522,12
Web,std,0.02517742102766809,0.027966316552904914,13
Web,iat,0.007784979098010655,0.021690519784978074,14
Web,tot_sum,0.004687902942629248,0.02111729529081935,15
Web,min,0.010184582717346576,0.020503633835556503,16
Web,dns,0.013802028785678008,0.01950654361347528,17
Web,var,0.0013623620819464854,0.01667532662011009,18
Web,syn_cnt,-0.00732011256502765,0.013734988643372652,19
Web,fin,0.010965640947831893,0.012636264685862835,20
Web,http,0.00901738922980325,0.012079458547548,21
Web,tcp,0.0030015100772568513,0.007777399714948584,22
Web,syn,0.00234455409066608,0.007606782321491356,23
Web,ece,-0.0018374414631847523,0.007546608947929012,24
Web,fin_cnt,-0.0031587459857869145,0.006975500705927295,25
Web,rst,0.0003950650537367333,0.006254281829013978,26
Web,udp,0.00380862897929944,0.006220502208647845,27
Web,ipv,0.0006615855997683282,0.005794263980171482,28
Web,icmp,0.0023314647487344075,0.005700086118023344,29
Web,telnet,-0.0010431250703972035,0.0055804617256887306,30
Web,llc,-0.0031103993688815375,0.005233991224988833,31
Web,arp,-0.001549512180993844,0.005150019896643654,32
Web,smtp,-0.002953341223465914,0.004689827967021545,33
Web,cwr,-0.002184060247537929,0.004500867994051885,34
Web,rst_cnt,-0.00011236043814821065,0.004337543836682164,35
Web,igmp,-0.0015361407784001465,0.0036442226740778937,36
Web,irc,0.0016358592284881014,0.0036361111142484566,37
Web,ssh,0.0019026169430901828,0.0032854312154866343,38
Web,dhcp,-0.0018049439732481022,0.0030190711992055114,39
