class,feature,signed_mean,abs_mean,rank
Recon,cwr,0.0038178183118814666,0.004770451806698147,32
Recon,llc,0.0035464481244320482,0.0043539944841627974,33
Recon,ipv,0.00041387687403421857,0.004099669197629308,34
Recon,dhcp,0.0013657664788226354,0.0032758968854142054,35
Recon,arp,0.0003843403095098811,0.00317870439077699,36
Recon,igmp,-0.0003098735871040008,0.00256920472000525,37
Recon,icmp,0.001681610386155371,0.0025604587395744558,38
Spoofing,max,0.23893680302128834,0.24359884185840713,1
Spoofing,ttl,0.13802195529678024,0.14410119585334005,2
Spoofing,min,0.12131339800983591,0.12559793093964752,3
Spoofing,proto_num,0.04845058020786429,0.05347643083270883,4
Spoofing,psh,0.045699747210614185,0.05182642991533606,5
Spoofing,ack_cnt,0.028984142750777764,0.042960105824532774,6
Spoofing,avg,0.0414486846894554,0.042473235639528865,7
Spoofing,https,0.032576916919259444,0.03395123773283711,8
Spoofing,tot_size,0.024402877570431674,0.024912831172567134,9
Spoofing,header_len,0.019234449956636614,0.020423698822067047,10
Spoofing,rate,-0.003169511468233842,0.019705422361671887,11
Spoofing,tot_sum,0.015882853979572717,0.018873446625278036,12
Spoofing,ack,-0.0018510556055896367,0.016185888564219188,13
Spoofing,dns,0.014345863770799768,0.014399583511142481,14
Spoofing,iat,0.011150642676017097,0.014098986848690457,15
Spoofing,std,0.010084448347482731,0.013245796705380812,16
Spoofing,http,0.01311740499650594,0.01311740499650594,17
Spoofing,var,0.007214206760545685,0.009396342503493811,18
Spoofing,syn_cnt,-0.0009124556500093043,0.00901010232964405,19
Spoofing,rst_cnt,0.00809289873724895,0.008558839314924706,20
Spoofing,fin,0.006881612204803423,0.008456226122246781,21
Spoofing,tcp,0.005785972116144804,0.00685209087180032,22
Spoofing,udp,0.0042234299044255855,0.0058088372564060195,23
Spoofing,rst,0.0015514978618952494,0.005185131396884888,24
Spoofing,syn,0.0012315986247545922,0.005158005120444987,25
Spoofing,ece,0.0008937987706808041,0.004811149490896675,26
Spoofing,igmp,-0.00390680844297436,0.0046845566683359876,27
Spoofing,ipv,-0.0032273744767946006,0.004461126774483926,28
Spoofing,arp,-0.0024473914042983424,0.004075536838153675,29
Spoofing,fin_cnt,0.0024565620362325905,0.004037981231361158,30
Spoofing,ssh,0.003263800100690742,0.003897148955237344,31
Spoofing,dhcp,0.002086011490405285,0.0037766391276030367,32
Spoofing,irc,0.0028935665718311013,0.0036399023014451032,33
Spoofing,icmp,-0.0019152269125221214,0.0035422671527378957,34
Spoofing,telnet,0.0018191486464229204,0.0034434594570732164,35
Spoofing,cwr,0.0009254917611073563,0.0033684827324015564,36
Spoofing,llc,0.000988087270280319,0.0024779693867744575,37
Spoofing,smtp,0.0015801397978475848,0.002409736763789042,38
Web,ttl,0.10432514445446862,0.10966509806362316,1
Web,psh,0.09758133719278289,0.09933230294387123,2
Web,rate,0.08543229639971545,0.09147838374990039,3
Web,https,0.06515069419277136,0.06655367957422638,4
Web,max,0.05931007194234646,0.06525920167518914,5
Web,header_len,0.0563872947464024,0.0563872947464024,6
Web,ack_cnt,0.049251644600167205,0.0550519430846568,7
Web,proto_num,0.04180125451635116,0.052653508988570956,8
Web,min,-0.014390071492721316,0.039700998164046826,9
Web,ack,0.024680178693022595,0.035831773196697524,10
Web,http,0.03551158893494968,0.03563987232002678,11
Web,avg,0.02927979590790641,0.03439717139756424,12
Web,dns,0.017149263807392203,0.02893514751554339,13
Web,tot_size,0.02270314557344276,0.026803721133150184,14
Web,tot_sum,0.011696544609029804,0.020840842615070524,15
Web,fin,0.008692596038154357,0.01622718639955611,16
Web,syn_cnt,0.005407161918959692,0.013239042145426214,17
Web,iat,-0.008666365148355644,0.01194373821979392,18
Web,rst_cnt,0.010570614692331108,0.011250535934747029,19
Web,std,0.0010885151720271611,0.010421046898874374,20
Web,telnet,0.008890772712420862,0.00976797376219677,21
Web,tcp,0.004495423646404121,0.009158683574605524,22
Web,var,0.0007029242526155848,0.008470791786292375,23
Web,ece,-0.0029006548309286916,0.008343368251084272,24
Web,icmp,0.002616443541601736,0.007968233827035008,25
Web,fin_cnt,0.007003386806908287,0.007950616140176638,26
Web,rst,-2.29643216256791e-06,0.006793975894867652,27
Web,ipv,-0.0019878550540152755,0.006540091021081732,28
Web,arp,-0.002054721361162883,0.006367371724392777,29
Web,syn,0.0027908298530914793,0.0061434898590183775,30
Web,ssh,0.005474816755394538,0.0060212654263154825,31
Web,udp,-0.0011084902823722401,0.0058079081642602014,32
Web,llc,4.3217755061339634e-05,0.005575313699707136,33
Web,irc,0.003614624746021797,0.005417604845399303,34
Web,igmp,-0.005027433300828091,0.005296575216400189,35
Web,dhcp,-0.0013161446793841511,0.004473651510016398,36
Web,cwr,0.0014162511116632998,0.004323324223363686,37
Web,smtp,0.0033206133314782733,0.003967272306848863,38
